url1_lang,url2_lang,pair_id,link1,link2,ia_link1,ia_link2,Geography,Entities,Time,Narrative,Overall,Style,Tone
pl,pl,1524131522_1524047547,"https://tvn24bis.pl/r/news/przez-przywi-zanie-do-w-gla-polska-mo-e-straci--miliard-euro,1005374.html?source=rss","http://rss.gazetaprawna.pl/~r/GazetaPrawna/~3/Q9-P4-0s2uo/1454441,dworczyk-w-tym-tygodniu-na-szczycie-ue-nie-zapadna-ostateczne-rozstrzygniecia-dot-budzetu.html","https://web.archive.org/web/tvn24bis.pl/r/news/przez-przywi-zanie-do-w-gla-polska-mo-e-straci--miliard-euro,1005374.html?source=rss","https://web.archive.org/web/rss.gazetaprawna.pl/~r/GazetaPrawna/~3/Q9-P4-0s2uo/1454441,dworczyk-w-tym-tygodniu-na-szczycie-ue-nie-zapadna-ostateczne-rozstrzygniecia-dot-budzetu.html",1.0,2.0,1.0,1.0,1.0,1.0,1.0
de,de,1484763683_1484951817,"https://www.morgenweb.de/schwetzinger-zeitung_artikel,-speyer-vier-einsaetze-an-silvester-_arid,1579836.html","https://www.morgenweb.de/schwetzinger-zeitung_artikel,-oftersheim-feuer-beschaedigt-autos-und-fahrraeder-_arid,1579740.html","https://web.archive.org/web/www.morgenweb.de/schwetzinger-zeitung_artikel,-speyer-vier-einsaetze-an-silvester-_arid,1579836.html","https://web.archive.org/web/www.morgenweb.de/schwetzinger-zeitung_artikel,-oftersheim-feuer-beschaedigt-autos-und-fahrraeder-_arid,1579740.html",2.0,3.0,1.0,2.0,3.0,1.0,1.0
de,de,1484147938_1484091652,http://feedproxy.google.com/~r/euronews/de/home/~3/AYYV1UEszhA/euronews-am-abend-1-januar-2020,https://www.soester-anzeiger.de/deutschland-welt/muenchen-ampel-druecken-geheim-gelb-geruecht-spekulation-knopf-zr-8151908.html?cmp=defrss,https://web.archive.org/web/feedproxy.google.com/~r/euronews/de/home/~3/AYYV1UEszhA/euronews-am-abend-1-januar-2020,https://web.archive.org/web/www.soester-anzeiger.de/deutschland-welt/muenchen-ampel-druecken-geheim-gelb-geruecht-spekulation-knopf-zr-8151908.html?cmp=defrss,2.6666666666666665,4.0,4.0,4.0,4.0,4.0,2.3333333333333335
es,es,1492573080_1489057919,https://www.lavozdigital.es/opinion/abci-afinidades-202001120008_noticia.html,https://www.lavozdigital.es/opinion/abci-presidente-demediado-202001080026_noticia.html,https://web.archive.org/web/www.lavozdigital.es/opinion/abci-afinidades-202001120008_noticia.html,https://web.archive.org/web/www.lavozdigital.es/opinion/abci-presidente-demediado-202001080026_noticia.html,1.0,3.0,1.0,3.0,3.0,1.0,1.0
tr,tr,1515528402_1514037717,http://www.ozgurkocaeli.com.tr/yildizli-adayligini-resmen-acikladi-398662h.htm,https://www.kocaeligazetesi.com.tr/haber/3636127/selman-yildirimdan-adaylik-aciklamasi,https://web.archive.org/web/www.ozgurkocaeli.com.tr/yildizli-adayligini-resmen-acikladi-398662h.htm,https://web.archive.org/web/www.kocaeligazetesi.com.tr/haber/3636127/selman-yildirimdan-adaylik-aciklamasi,2.0,2.0,1.0,3.0,2.0,2.0,1.0
en,en,1504151424_1504325388,https://www.informationng.com/2020/01/why-oko-oloyun-was-murdered-police-report.html,https://theeagleonline.com.ng/police-link-killing-of-oko-oloyun-to-fraud-in-his-office-quiz-staff-police-escorts/,https://web.archive.org/web/www.informationng.com/2020/01/why-oko-oloyun-was-murdered-police-report.html,https://web.archive.org/web/theeagleonline.com.ng/police-link-killing-of-oko-oloyun-to-fraud-in-his-office-quiz-staff-police-escorts/,1.0,1.0,1.0,1.0,1.0,2.0,2.0
en,en,1484190997_1484021751,https://www.opednews.com/articles/Prod-Nones-to-Vote-by-James-Haught-Democratic_Religion-191227-820.html,https://www.opednews.com/articles/Humanism--Helping-People-by-James-Haught-Civilization_People_Secular-191231-236.html,https://web.archive.org/web/www.opednews.com/articles/Prod-Nones-to-Vote-by-James-Haught-Democratic_Religion-191227-820.html,https://web.archive.org/web/www.opednews.com/articles/Humanism--Helping-People-by-James-Haught-Civilization_People_Secular-191231-236.html,3.0,3.6666666666666665,3.0,3.6666666666666665,3.0,1.0,2.0
en,en,1484036024_1483852510,http://thenewsdoctors.com/trumps-retaliation-against-iraqi-anti-isis-fighters-marks-a-new-level-of-washingtons-middle-east-madness/,https://sputniknews.com/middleeast/202001011077915586-irans-supreme-leader-if-anyone-threatens-us-we-will-confront-them/,https://web.archive.org/web/thenewsdoctors.com/trumps-retaliation-against-iraqi-anti-isis-fighters-marks-a-new-level-of-washingtons-middle-east-madness/,https://web.archive.org/web/sputniknews.com/middleeast/202001011077915586-irans-supreme-leader-if-anyone-threatens-us-we-will-confront-them/,1.0,2.0,1.0,1.5,1.5,1.5,1.5
es,es,1484209351_1484085093,https://www.milenio.com/policia/2019-2-mil-personas-asesinadas-tijuana,https://www.sopitas.com/noticias/2019-donacion-corazon-52-anos-imss/,https://web.archive.org/web/www.milenio.com/policia/2019-2-mil-personas-asesinadas-tijuana,https://web.archive.org/web/www.sopitas.com/noticias/2019-donacion-corazon-52-anos-imss/,3.0,4.0,2.0,4.0,4.0,1.0,3.0
en,en,1484189089_1484161673,https://www.dailymail.co.uk/news/article-7837491/Woman-charged-hate-crime-slapping-three-Jewish-women-assaults-person.html,https://nypost.com/2019/12/29/woman-accused-of-assaulting-3-jewish-women-arrested-again-day-after-release/,https://web.archive.org/web/www.dailymail.co.uk/news/article-7837491/Woman-charged-hate-crime-slapping-three-Jewish-women-assaults-person.html,https://web.archive.org/web/nypost.com/2019/12/29/woman-accused-of-assaulting-3-jewish-women-arrested-again-day-after-release/,1.0,2.0,1.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333
de,de,1484602207_1646253652,https://www.ikz-online.de/staedte/moers-und-umland/pferdestall-in-moers-brennt-ab-die-polizei-sucht-zeugen-id228040431.html,https://www.ikz-online.de/staedte/moers-und-umland/geldautomat-in-moers-gesprengt-taeter-fluechtet-auf-roller-id229400414.html,https://web.archive.org/web/www.ikz-online.de/staedte/moers-und-umland/pferdestall-in-moers-brennt-ab-die-polizei-sucht-zeugen-id228040431.html,https://web.archive.org/web/www.ikz-online.de/staedte/moers-und-umland/geldautomat-in-moers-gesprengt-taeter-fluechtet-auf-roller-id229400414.html,1.0,3.0,4.0,4.0,4.0,1.0,1.0
es,es,1484229159_1483859257,https://www.latribunadeciudadreal.es/noticia/ZD15C473E-B873-EE86-242C6C8CDD48E8BD/202001/beethoven-y-la-marcha-radetzky-libre-de-nazismo-inician-2020,https://elpais.com/cultura/2020/01/01/actualidad/1577865963_369173.html#?ref=rss&format=simple&link=link,https://web.archive.org/web/www.latribunadeciudadreal.es/noticia/ZD15C473E-B873-EE86-242C6C8CDD48E8BD/202001/beethoven-y-la-marcha-radetzky-libre-de-nazismo-inician-2020,https://web.archive.org/web/elpais.com/cultura/2020/01/01/actualidad/1577865963_369173.html#?ref=rss&format=simple&link=link,1.0,2.0,1.0,2.0,1.0,1.0,1.0
de,de,1484440673_1484050208,https://www.freiepresse.de/zwickau/werdau/wolken-leuchten-am-abendhimmel-in-tiefem-rot-artikel10693198,https://www.pnp.de/nachrichten/bayern/3561400_Ueberladener-Aufzug-bleibt-stecken.html,https://web.archive.org/web/www.freiepresse.de/zwickau/werdau/wolken-leuchten-am-abendhimmel-in-tiefem-rot-artikel10693198,https://web.archive.org/web/www.pnp.de/nachrichten/bayern/3561400_Ueberladener-Aufzug-bleibt-stecken.html,3.0,4.0,1.0,4.0,4.0,1.3333333333333333,2.3333333333333335
de,de,1537248665_1532698983,https://www.wz.de/reise/bei-skitouren-droht-auf-gesperrten-abfahrten-lebensgefahr_aid-49344311,https://www.abendblatt.de/reise/article228561765/Im-Fruehjahr-beim-Skifahren-lieber-frueh-dran-sein.html,https://web.archive.org/web/www.wz.de/reise/bei-skitouren-droht-auf-gesperrten-abfahrten-lebensgefahr_aid-49344311,https://web.archive.org/web/www.abendblatt.de/reise/article228561765/Im-Fruehjahr-beim-Skifahren-lieber-frueh-dran-sein.html,1.0,2.0,1.0,3.0,2.5,1.0,2.0
pl,pl,1511305497_1511609241,"https://tvn24bis.pl/ze-swiata,75/unia-europejska-i-polska-dorosli-pracownicy-zagrozeni-ubostwem-dane-eurostat,1003114.html",http://autonom.pl/?p=29843,"https://web.archive.org/web/tvn24bis.pl/ze-swiata,75/unia-europejska-i-polska-dorosli-pracownicy-zagrozeni-ubostwem-dane-eurostat,1003114.html",https://web.archive.org/web/autonom.pl/?p=29843,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ar,ar,1597641563_1602109340,http://almanar.com.lb/6632375,https://www.masrawy.com/news/news_publicaffairs/details/2020/5/9/1783357/%D8%B1%D8%B3%D9%85%D9%8A%D8%A7-%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7-%D8%AA%D8%B3%D9%85%D8%AD-%D9%84%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A7%D8%AA-%D8%A8%D8%AA%D9%88%D8%B2%D9%8A%D8%B9-%D8%B9%D9%82%D8%A7%D8%B1-%D8%B1%D9%8A%D9%85%D8%AF%D9%8A%D8%B3%D9%8A%D9%81%D9%8A%D8%B1-%D9%84%D8%B9%D9%84%D8%A7%D8%AC-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7,https://web.archive.org/web/almanar.com.lb/6632375,https://web.archive.org/web/www.masrawy.com/news/news_publicaffairs/details/2020/5/9/1783357/%D8%B1%D8%B3%D9%85%D9%8A%D8%A7-%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7-%D8%AA%D8%B3%D9%85%D8%AD-%D9%84%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A7%D8%AA-%D8%A8%D8%AA%D9%88%D8%B2%D9%8A%D8%B9-%D8%B9%D9%82%D8%A7%D8%B1-%D8%B1%D9%8A%D9%85%D8%AF%D9%8A%D8%B3%D9%8A%D9%81%D9%8A%D8%B1-%D9%84%D8%B9%D9%84%D8%A7%D8%AC-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7,2.0,4.0,1.0,4.0,4.0,1.0,1.0
es,es,1484227244_1484269003,https://www.mejorinformado.com/regionales/2020/1/1/se-podra-usar-la-sube-entre-san-martin-junin-de-los-andes-58059.html,https://www.losandes.com.ar/article/view?slug=la-temperatura-subira-y-rige-un-alerta-por-ola-de-calor-para-mendoza,https://web.archive.org/web/www.mejorinformado.com/regionales/2020/1/1/se-podra-usar-la-sube-entre-san-martin-junin-de-los-andes-58059.html,https://web.archive.org/web/www.losandes.com.ar/article/view?slug=la-temperatura-subira-y-rige-un-alerta-por-ola-de-calor-para-mendoza,1.0,4.0,1.0,4.0,4.0,1.0,2.0
tr,tr,1488267473_1488549290,https://www.takvim.com.tr/galeri/dunya/3-dunya-savasi-kapida-iraktan-abdyi-cildirtacak-hamle-cin-de-devreye-girdi,http://www.ulusal.com.tr/dunya/abdulmehdi-cin-in-bagdat-buyukelcisi-zhang-tao-ile-gorustu-h247937.html,https://web.archive.org/web/www.takvim.com.tr/galeri/dunya/3-dunya-savasi-kapida-iraktan-abdyi-cildirtacak-hamle-cin-de-devreye-girdi,https://web.archive.org/web/www.ulusal.com.tr/dunya/abdulmehdi-cin-in-bagdat-buyukelcisi-zhang-tao-ile-gorustu-h247937.html,1.0,2.0,1.0,2.0,2.0,1.0,2.0
de,de,1514750586_1514046647,https://www.nzz.ch/meinung/die-buergerlichen-parteien-ihr-ostdeutsches-dilemma-und-das-unverstaendnis-des-westdeutschen-politikbetriebs-ld.1538932,https://www.faz.net/aktuell/politik/inland/wegen-thueringen-lindner-will-vertrauensfrage-im-fdp-parteivorstand-stellen-16620620.html,https://web.archive.org/web/www.nzz.ch/meinung/die-buergerlichen-parteien-ihr-ostdeutsches-dilemma-und-das-unverstaendnis-des-westdeutschen-politikbetriebs-ld.1538932,https://web.archive.org/web/www.faz.net/aktuell/politik/inland/wegen-thueringen-lindner-will-vertrauensfrage-im-fdp-parteivorstand-stellen-16620620.html,1.0,2.0,1.0,3.0,2.0,1.0,2.0
de,en,1576028546_1576166835,https://www.wolfsburger-nachrichten.de/politik/ausland/article228894943/Von-der-Leyen-droht-Ungarn-mit-Vertragsverletzungsverfahren.html,https://news.am/eng/news/571998.html,https://web.archive.org/web/www.wolfsburger-nachrichten.de/politik/ausland/article228894943/Von-der-Leyen-droht-Ungarn-mit-Vertragsverletzungsverfahren.html,https://web.archive.org/web/news.am/eng/news/571998.html,1.0,2.0,1.0,1.0,2.0,1.0,1.0
tr,tr,1521865285_1566604709,http://www.aydinses.com/genel/zehirlenen-saglikcilar-gittiklerisaglik-merkezinde-fenalasti-h1600275.html,http://www.aydinses.com/genel/antalya-da-bazi-caddelerde-sosyal-mesafeye-uyulmadi-h1614881.html,https://web.archive.org/web/www.aydinses.com/genel/zehirlenen-saglikcilar-gittiklerisaglik-merkezinde-fenalasti-h1600275.html,https://web.archive.org/web/www.aydinses.com/genel/antalya-da-bazi-caddelerde-sosyal-mesafeye-uyulmadi-h1614881.html,3.0,4.0,4.0,4.0,4.0,1.0,1.0
en,en,1484397257_1484227777,https://news.google.com/__i/rss/rd/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1hc2lhLTUwOTY5NDE40gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL2FtcC93b3JsZC1hc2lhLTUwOTY5NDE4?oc=5,http://www.laosnews.net/news/263581036/9-dead-as-indonesia-hit-by-worst-flooding-since-2013,https://web.archive.org/web/news.google.com/__i/rss/rd/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1hc2lhLTUwOTY5NDE40gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL2FtcC93b3JsZC1hc2lhLTUwOTY5NDE4?oc=5,https://web.archive.org/web/www.laosnews.net/news/263581036/9-dead-as-indonesia-hit-by-worst-flooding-since-2013,1.0,3.0,1.0,3.0,1.5,1.5,1.0
fr,fr,1523629462_1525536497,"https://www.ladepeche.fr/2020/02/17/virus-de-la-tomate-contamination-confirmee-dans-le-finistere,8738511.php",https://www.challenges.fr/economie/agriculture/ce-qu-il-faut-savoir-sur-le-virus-qui-inquiete-les-producteurs-de-tomates_699681?xtor=RSS-15,"https://web.archive.org/web/www.ladepeche.fr/2020/02/17/virus-de-la-tomate-contamination-confirmee-dans-le-finistere,8738511.php",https://web.archive.org/web/www.challenges.fr/economie/agriculture/ce-qu-il-faut-savoir-sur-le-virus-qui-inquiete-les-producteurs-de-tomates_699681?xtor=RSS-15,1.0,1.0,1.0,1.0,1.0,2.0,1.0
en,en,1484194865_1484170881,https://www.financialexpress.com/industry/on-recover-path-banks-put-rs-8500-crore-npas-up-for-sale-in-third-quarter/1810016/,https://www.financialexpress.com/money/how-emotional-quotient-plays-a-big-role-in-the-investment-journey/1809982/,https://web.archive.org/web/www.financialexpress.com/industry/on-recover-path-banks-put-rs-8500-crore-npas-up-for-sale-in-third-quarter/1810016/,https://web.archive.org/web/www.financialexpress.com/money/how-emotional-quotient-plays-a-big-role-in-the-investment-journey/1809982/,1.0,3.6666666666666665,1.6666666666666667,3.3333333333333335,3.0,2.0,1.3333333333333333
en,en,1483805535_1484264492,https://www.ghanagh.com/naira-marley-signs-zinoleesky-mohbad-cblack-and-fabian-to-marlian-music/,https://www.pmnewsnigeria.com/2020/01/01/naira-marley-officially-signs-zinoleesky-mohbad-cblack-fabian/,https://web.archive.org/web/www.ghanagh.com/naira-marley-signs-zinoleesky-mohbad-cblack-and-fabian-to-marlian-music/,https://web.archive.org/web/www.pmnewsnigeria.com/2020/01/01/naira-marley-officially-signs-zinoleesky-mohbad-cblack-fabian/,1.0,1.0,1.0,1.0,1.0,2.0,1.0
en,en,1537223260_1525720508,https://awm.com/six-year-old-boy-dies-of-infection-after-dad-punishes-him-with-a-dirty-stick/,https://www.nwahomepage.com/news/knwa/third-democratic-debate-airing-tonight-on-nbc/,https://web.archive.org/web/awm.com/six-year-old-boy-dies-of-infection-after-dad-punishes-him-with-a-dirty-stick/,https://web.archive.org/web/www.nwahomepage.com/news/knwa/third-democratic-debate-airing-tonight-on-nbc/,4.0,4.0,4.0,4.0,4.0,2.0,3.0
de,de,1484160179_1484343114,https://www.salzburg24.at/news/oesterreich/koalitions-verhandlungen-im-rueckblick-81420178,https://www.tt.com/ticker/16495460/oevp-und-gruene-einigen-sich-auf-gemeinsames-programm,https://web.archive.org/web/www.salzburg24.at/news/oesterreich/koalitions-verhandlungen-im-rueckblick-81420178,https://web.archive.org/web/www.tt.com/ticker/16495460/oevp-und-gruene-einigen-sich-auf-gemeinsames-programm,1.0,1.6666666666666667,3.6666666666666665,2.3333333333333335,2.6666666666666665,3.6666666666666665,1.6666666666666667
en,en,1484034519_1484327982,https://www.winnipegfreepress.com/world/alaska-man-fined-300-after-jury-acquits-in-fatal-crash-566626321.html,https://rapidcityjournal.com/news/local/judge-declines-to-set-bond-for-pine-ridge-murder-suspect/article_38a2abd9-01b9-53d5-80af-fe5acc054f32.html,https://web.archive.org/web/www.winnipegfreepress.com/world/alaska-man-fined-300-after-jury-acquits-in-fatal-crash-566626321.html,https://web.archive.org/web/rapidcityjournal.com/news/local/judge-declines-to-set-bond-for-pine-ridge-murder-suspect/article_38a2abd9-01b9-53d5-80af-fe5acc054f32.html,3.6666666666666665,3.6666666666666665,1.3333333333333333,3.0,3.0,1.0,1.6666666666666667
en,en,1483802496_1484076428,https://www.sify.com/news/nobody-has-right-to-object-to-kerala-assembly-s-decision--nawab-malik-on-anti-caa-resolution-news-national-ubbnvsiejfghj.html,https://www.sify.com/news/kerala-cm-plays-down-privilege-move-against-him-in-rs-news-national-ubbw6gfgafhee.html,https://web.archive.org/web/www.sify.com/news/nobody-has-right-to-object-to-kerala-assembly-s-decision--nawab-malik-on-anti-caa-resolution-news-national-ubbnvsiejfghj.html,https://web.archive.org/web/www.sify.com/news/kerala-cm-plays-down-privilege-move-against-him-in-rs-news-national-ubbw6gfgafhee.html,1.6666666666666667,2.0,1.3333333333333333,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.3333333333333333
fr,fr,1559154848_1558951705,http://ici.radio-canada.ca/nouvelle/1688325/report-paiement-taxes-changements-services-sudbury-timmins-north-bay-nipissing-ouest,https://ns2017.wordpress.com/2020/03/25/comprenez-moi-bien-je-suis-un-scientifique-et-je-reflechis-comme-un-scientifique-avec-des-elements-verifiables-jai-produit-plus-de-donnees-en-maladies-infectieuses-que-nimporte-qui-au-monde/,https://web.archive.org/web/ici.radio-canada.ca/nouvelle/1688325/report-paiement-taxes-changements-services-sudbury-timmins-north-bay-nipissing-ouest,https://web.archive.org/web/ns2017.wordpress.com/2020/03/25/comprenez-moi-bien-je-suis-un-scientifique-et-je-reflechis-comme-un-scientifique-avec-des-elements-verifiables-jai-produit-plus-de-donnees-en-maladies-infectieuses-que-nimporte-qui-au-monde/,4.0,4.0,3.0,4.0,4.0,2.0,4.0
en,en,1484189112_1484060865,https://www.bostonglobe.com/metro/2019/12/30/midst-increasing-anti-semitic-violence-growing-unease-for-jewish-community/OUN3mR0rypyYLdl9D8n1rM/story.html,https://www.latimes.com/california/story/2019-12-29/lapd-increases-patrols-near-synagogues-new-york-stabbings,https://web.archive.org/web/www.bostonglobe.com/metro/2019/12/30/midst-increasing-anti-semitic-violence-growing-unease-for-jewish-community/OUN3mR0rypyYLdl9D8n1rM/story.html,https://web.archive.org/web/www.latimes.com/california/story/2019-12-29/lapd-increases-patrols-near-synagogues-new-york-stabbings,2.3333333333333335,3.6666666666666665,1.3333333333333333,2.3333333333333335,2.0,2.0,1.6666666666666667
en,en,1496319911_1483835380,https://prospect.org/labor/five-ways-to-stop-corporations-from-ruining-the-future-of-work/,https://fee.org/articles/reducing-income-inequality-at-the-expense-of-the-poor,https://web.archive.org/web/prospect.org/labor/five-ways-to-stop-corporations-from-ruining-the-future-of-work/,https://web.archive.org/web/fee.org/articles/reducing-income-inequality-at-the-expense-of-the-poor,1.0,3.3333333333333335,4.0,3.0,2.3333333333333335,1.3333333333333333,1.3333333333333333
en,en,1511746799_1511314538,https://www.eastbaytimes.com/2020/02/02/how-do-harbaugh-mariucci-cowher-see-49ers-in-super-bowl/,http://rssfeeds.usatoday.com/~/617427014/0/usatodaycomnfl-topstories~Opinion-Balance-is-why-the-San-Francisco-ers-will-win-Super-Bowl-LIV/,https://web.archive.org/web/www.eastbaytimes.com/2020/02/02/how-do-harbaugh-mariucci-cowher-see-49ers-in-super-bowl/,https://web.archive.org/web/rssfeeds.usatoday.com/~/617427014/0/usatodaycomnfl-topstories~Opinion-Balance-is-why-the-San-Francisco-ers-will-win-Super-Bowl-LIV/,1.0,3.0,1.0,3.0,1.0,3.0,2.0
pl,pl,1483873809_1483917381,"https://www.tvn24.pl/wiadomosci-ze-swiata,2/usa-trump-15-stycznia-podpisze-pierwsza-czesc-porozumienia-z-chinami,997020.html?source=rss","https://www.tvn24.pl/wiadomosci-ze-swiata,2/ali-chamenei-potepia-amerykanskie-naloty-w-iraku-i-syrii,997026.html?source=rss","https://web.archive.org/web/www.tvn24.pl/wiadomosci-ze-swiata,2/usa-trump-15-stycznia-podpisze-pierwsza-czesc-porozumienia-z-chinami,997020.html?source=rss","https://web.archive.org/web/www.tvn24.pl/wiadomosci-ze-swiata,2/ali-chamenei-potepia-amerykanskie-naloty-w-iraku-i-syrii,997026.html?source=rss",3.0,2.5,2.5,4.0,3.0,1.0,2.5
en,en,1484188758_1483794287,https://www.swissinfo.ch/eng/coffee--chemicals--crude-fuel-hopes-for-europe-2020-ipo-revival/45462394,https://www.agri-pulse.com/articles/12992-ten-questions-with-ambassador-gregg-doud,https://web.archive.org/web/www.swissinfo.ch/eng/coffee--chemicals--crude-fuel-hopes-for-europe-2020-ipo-revival/45462394,https://web.archive.org/web/www.agri-pulse.com/articles/12992-ten-questions-with-ambassador-gregg-doud,3.0,3.0,1.0,3.3333333333333335,3.0,2.6666666666666665,1.6666666666666667
